ASV1542,0,0,0,0,0,0
ASV1544,0,13,0,0,0,0
ASV1546,0,16,0,0,0,0
ASV1550,0,8,0,0,0,0
ASV1552,2,0,0,0,9,0
ASV1557,0,0,19,0,0,0
ASV1559,0,0,18,0,0,0
ASV1561,0,0,16,0,0,0
ASV1562,0,0,0,0,0,0
ASV1563,0,0,0,0,0,0
ASV1568,0,0,0,0,0,22
ASV1570,0,11,0,0,0,0
ASV1572,0,6,7,0,0,0
ASV1573,0,0,0,8,2,0
ASV1574,0,0,14,4,0,0
ASV1576,0,0,16,0,0,0
ASV1578,0,0,15,0,0,0
ASV1580,0,0,17,0,0,0
ASV1581,0,0,12,0,0,0
ASV1582,0,0,17,0,0,0
ASV1587,0,0,0,0,0,0
ASV1590,0,0,0,0,0,15
ASV1593,0,0,0,0,0,0
ASV1595,0,0,0,0,0,0
ASV1596,0,0,0,0,0,0
ASV1597,0,0,0,2,0,0
ASV1598,0,11,0,0,0,0
ASV1602,0,16,0,0,0,0
ASV1603,0,13,0,0,0,0
ASV1605,0,8,0,0,0,0
ASV1606,0,11,0,0,0,0
ASV1607,0,0,0,11,0,0
ASV1609,0,0,12,0,0,0
ASV1611,0,0,16,0,0,0
ASV1614,0,0,15,0,0,0
ASV1615,0,0,16,0,0,0
ASV1616,0,0,17,0,0,0
ASV1617,0,0,17,0,0,0
ASV1618,0,0,14,0,0,0
ASV1619,0,0,10,0,0,0
ASV1620,0,0,16,0,0,0
ASV1621,0,0,12,0,0,0
ASV1622,0,0,13,0,0,0
ASV1626,0,0,6,0,0,0
ASV1627,0,0,0,0,0,0
ASV1628,0,0,0,0,14,0
ASV1631,0,0,0,0,0,17
ASV1632,0,0,0,0,0,23
ASV1635,0,0,0,0,0,16
ASV1636,0,0,0,0,0,17
ASV1640,0,13,0,0,0,0
ASV1641,0,12,0,0,0,0
ASV1645,0,0,0,18,0,0
ASV1646,0,0,0,15,0,0
ASV1649,0,0,12,0,0,0
ASV1650,0,0,14,0,0,0
ASV1652,0,0,10,0,0,0
ASV1654,0,0,18,0,0,0
ASV1659,0,0,15,0,0,0
ASV1661,0,0,13,0,0,0
ASV1663,0,0,10,0,0,0
ASV1665,0,0,0,0,0,0
ASV1672,0,0,0,0,0,7
ASV1673,0,0,0,0,0,0
ASV1677,0,16,0,0,0,0
ASV1680,0,9,0,0,0,0
ASV1681,0,0,0,10,0,0
ASV1685,0,0,17,0,0,0
ASV1686,0,0,12,0,0,0
ASV1688,0,0,12,0,0,0
ASV1689,0,0,11,0,0,0
ASV1690,0,0,14,0,0,0
ASV1693,0,0,18,0,0,0
ASV1695,0,0,8,0,0,0
ASV1698,0,0,6,0,0,0
ASV1700,0,0,0,0,0,9
ASV1702,0,0,0,0,13,0
ASV1704,0,0,0,0,0,0
ASV1708,0,0,0,0,0,19
ASV1710,0,0,0,0,0,0
ASV1711,0,0,0,0,0,0
ASV1712,0,0,6,0,0,0
ASV1713,0,0,0,0,0,0
ASV1714,0,6,0,0,0,0
ASV1715,0,10,0,0,0,0
ASV1717,0,12,3,0,0,0
ASV1718,2,0,0,8,0,0
ASV1719,0,0,0,12,0,0
ASV1720,0,0,0,12,0,0
ASV1721,0,0,0,12,0,0
ASV1722,0,0,9,0,0,0
ASV1730,0,0,15,0,0,0
ASV1731,0,0,15,0,0,0
ASV1733,0,0,13,0,0,0
ASV1735,0,0,12,0,0,0
ASV1738,0,0,0,0,0,0
ASV1740,0,0,0,0,14,0
ASV1741,0,0,0,0,12,0
ASV1742,0,0,0,0,0,0
ASV1743,0,0,0,0,0,12
ASV1744,0,0,0,0,0,12
ASV1745,0,0,0,0,0,18
ASV1746,0,0,0,0,0,17
ASV1749,0,0,0,0,0,0
ASV1750,0,11,0,0,0,0
ASV1751,0,11,0,0,0,0
ASV1755,7,0,0,0,0,0
ASV1756,0,0,0,13,0,0
ASV1758,0,0,11,0,0,0
ASV1761,0,0,15,0,0,0
ASV1765,0,0,8,0,0,0
ASV1766,0,0,15,0,0,0
ASV1771,0,0,13,0,0,0
ASV1775,0,0,5,0,0,0
ASV1779,0,0,0,0,15,0
ASV1780,0,0,0,0,8,0
ASV1782,0,0,0,0,2,14
ASV1783,0,0,0,0,0,0
ASV1786,0,0,0,0,0,0
ASV1788,0,0,0,0,0,18
ASV1789,0,0,0,0,0,14
ASV1793,0,0,9,0,0,0
ASV1794,0,0,0,0,0,0
ASV1795,0,9,0,0,0,0
ASV1798,0,10,0,0,0,0
ASV1799,0,8,0,0,0,0
ASV1800,8,0,0,9,0,0
ASV1801,2,0,6,0,0,0
ASV1802,0,0,0,7,0,0
ASV1806,0,0,15,0,0,0
ASV1809,0,0,14,0,0,0
ASV1812,0,0,10,0,0,0
ASV1816,0,0,6,0,0,0
ASV1817,0,0,0,0,0,0
ASV1819,0,0,0,0,0,0
ASV1820,0,0,0,0,15,0
ASV1821,0,0,0,0,7,0
ASV1824,0,0,0,0,0,0
ASV1831,0,0,0,0,0,0
ASV1833,0,0,0,0,0,0
ASV1834,0,0,0,0,0,0
ASV1835,0,0,0,0,0,0
ASV1841,0,11,0,0,0,0
ASV1843,0,8,0,0,0,0
ASV1848,0,0,0,6,0,0
ASV1854,0,0,16,0,0,0
ASV1855,0,0,13,0,0,0
ASV1859,0,0,10,0,0,0
ASV1860,0,0,11,0,0,0
ASV1863,0,0,7,0,0,0
ASV1865,0,0,0,0,0,0
ASV1867,0,0,0,0,0,0
ASV1869,0,0,0,0,10,0
ASV1875,0,0,0,0,0,0
ASV1877,0,0,0,0,0,16
ASV1880,0,0,0,0,0,0
ASV1881,0,0,0,0,0,0
ASV1882,0,0,0,0,0,0
ASV1886,0,4,0,0,0,0
ASV1887,0,6,0,0,0,0
ASV1890,0,5,0,0,0,0
ASV1891,0,7,0,0,0,0
ASV1893,0,10,0,0,0,0
ASV1894,0,10,0,0,0,0
ASV1895,0,8,0,0,0,0
ASV1896,0,8,0,0,0,0
ASV1899,0,0,11,0,0,0
ASV1901,0,0,10,0,0,0
ASV1902,0,0,10,0,0,0
ASV1905,0,0,9,0,0,0
ASV1908,0,0,12,0,0,0
ASV1911,0,0,15,0,0,0
ASV1916,0,0,8,0,0,0
ASV1917,0,0,12,0,0,0
ASV1918,0,0,10,0,0,0
ASV1919,0,0,10,0,0,0
ASV1922,0,0,16,0,0,0
ASV1923,0,0,9,0,0,0
ASV1924,0,0,12,0,0,0
ASV1925,0,0,6,0,4,0
ASV1926,0,0,0,0,0,0
ASV1927,0,0,0,0,0,0
ASV1931,0,0,0,0,12,0
ASV1932,0,0,0,0,9,0
ASV1933,0,0,0,0,9,0
ASV1934,0,0,0,0,0,0
ASV1935,0,0,0,0,0,0
ASV1936,0,0,0,0,0,0
ASV1940,0,0,0,0,0,15
ASV1941,0,0,0,0,0,0
ASV1942,0,0,0,0,0,0
ASV1943,0,7,0,0,0,0
ASV1949,0,11,0,0,0,0
ASV1950,0,7,0,0,0,0
ASV1952,0,5,0,0,0,0
ASV1959,15,0,0,0,0,0
ASV1975,0,0,6,0,0,0
ASV1978,0,0,9,0,0,0
ASV1980,0,0,0,0,0,0
ASV1981,0,0,0,0,0,0
ASV1984,0,0,0,0,0,0
ASV1985,0,0,0,0,0,11
ASV1988,0,0,0,0,0,11
ASV1991,0,0,0,0,0,0
ASV1995,0,8,0,0,0,0
ASV2000,0,3,0,0,0,0
ASV2002,5,0,8,0,0,0
ASV2003,0,0,0,11,0,0
ASV2005,0,0,0,7,0,0
ASV2006,0,0,0,9,0,0
ASV2007,0,0,9,0,0,0
ASV2009,0,0,13,0,0,0
ASV2014,0,0,15,0,0,0
ASV2015,0,0,9,0,0,0
ASV2018,0,0,10,0,0,0
ASV2019,0,0,8,0,0,0
ASV2028,0,0,0,0,0,0
ASV2030,0,0,0,0,11,0
ASV2031,0,0,0,0,10,0
ASV2032,0,0,0,0,9,0
ASV2033,0,0,0,0,12,0
ASV2035,0,0,0,0,10,0
ASV2045,0,0,0,0,0,0
ASV2047,0,6,0,0,0,0
ASV2048,0,9,0,0,0,0
ASV2051,0,8,0,0,0,0
ASV2054,8,1,0,1,0,0
ASV2056,0,0,0,8,0,0
ASV2057,0,0,0,5,0,0
ASV2058,0,0,0,2,6,0
ASV2060,0,0,10,0,0,0
ASV2063,0,0,7,0,0,0
ASV2064,0,0,8,0,0,0
ASV2065,0,0,12,0,0,0
ASV2068,0,0,8,0,0,0
ASV2069,0,0,8,0,0,0
ASV2070,0,0,8,0,0,0
ASV2072,0,0,12,0,0,0
ASV2076,0,0,13,0,0,0
ASV2078,0,0,8,0,0,0
ASV2082,0,0,12,0,0,0
ASV2087,0,0,12,0,0,0
ASV2092,0,0,0,0,0,0
ASV2094,0,0,0,0,11,0
ASV2096,0,0,0,0,6,0
ASV2097,0,0,0,0,9,0
ASV2098,0,0,0,0,10,0
ASV2099,0,0,0,0,0,0
ASV2101,0,0,0,0,0,13
ASV2105,0,0,0,0,0,0
ASV2107,0,0,0,0,0,0
ASV2110,0,9,0,0,0,0
ASV2111,0,7,0,0,0,0
ASV2113,0,7,0,0,0,0
ASV2115,0,3,0,0,0,0
ASV2116,0,9,0,0,0,0
ASV2117,0,7,0,0,0,0
ASV2119,0,5,0,0,0,0
ASV2123,2,0,0,7,0,0
ASV2124,0,0,0,10,0,0
ASV2125,0,0,0,7,0,0
ASV2128,0,0,12,0,0,0
ASV2132,0,0,8,0,0,0
ASV2139,0,0,9,0,0,0
ASV2140,0,0,11,0,0,0
ASV2146,0,0,8,0,0,0
ASV2147,0,0,9,0,0,0
ASV2149,0,0,6,0,0,0
ASV2151,0,0,7,0,0,0
ASV2153,0,0,11,0,0,0
ASV2154,0,0,9,0,0,0
ASV2156,0,0,0,0,0,0
ASV2157,0,0,0,0,0,0
ASV2158,0,0,0,0,0,0
ASV2159,0,0,0,0,0,0
ASV2160,0,0,0,0,0,0
ASV2162,0,0,0,0,9,0
ASV2163,0,0,0,0,10,0
ASV2170,0,0,0,0,0,13
ASV2171,0,0,0,0,0,11
ASV2174,0,0,0,0,0,0
ASV2175,0,0,0,0,0,0
ASV2179,0,0,0,0,0,0
ASV2180,0,0,0,0,0,0
ASV2182,0,5,0,0,0,0
ASV2186,2,0,4,0,0,0
ASV2188,0,0,0,6,0,0
ASV2193,0,0,0,3,0,0
ASV2197,0,0,9,0,0,0
ASV2199,0,0,10,0,0,0
ASV2201,0,0,4,0,0,0
ASV2204,0,0,13,0,0,0
ASV2207,0,0,7,0,0,0
ASV2208,0,0,7,0,0,0
ASV2210,0,0,8,0,0,0
ASV2217,0,0,0,0,0,0
ASV2221,0,0,0,0,5,0
ASV2222,0,0,0,0,9,0
ASV2223,0,0,0,0,8,0
ASV2224,0,0,0,0,7,0
ASV2226,0,0,0,0,7,0
ASV2228,0,0,0,0,7,0
ASV2229,0,0,0,0,0,0
ASV2230,0,0,0,0,0,0
ASV2231,0,0,0,0,0,0
ASV2232,0,0,0,0,0,0
ASV2233,0,0,0,0,0,0
ASV2235,0,0,0,0,0,9
ASV2236,0,0,0,0,0,12
ASV2237,0,0,0,0,0,0
ASV2238,0,0,0,0,0,0
ASV2239,0,0,0,0,0,0
ASV2242,0,0,0,0,0,0
ASV2245,0,0,2,0,0,0
ASV2246,0,7,0,0,0,0
ASV2251,0,5,0,0,0,0
ASV2253,0,7,0,0,0,0
ASV2255,0,3,0,0,0,0
ASV2256,8,0,0,0,0,0
ASV2257,2,0,0,0,0,0
ASV2258,4,0,0,2,0,0
ASV2259,0,0,0,8,0,0
ASV2260,0,0,0,8,0,0
ASV2273,0,0,8,0,0,0
ASV2274,0,0,11,0,0,0
ASV2281,0,0,3,0,0,0
ASV2282,0,0,6,0,0,0
ASV2284,0,0,6,0,0,0
ASV2286,0,0,0,0,0,0
ASV2290,0,0,0,0,8,0
ASV2291,0,0,0,0,6,0
ASV2292,0,0,0,0,7,0
ASV2293,0,0,0,0,8,0
ASV2295,0,0,0,0,0,0
ASV2297,0,0,0,0,0,0
ASV2298,0,0,0,0,0,0
ASV2300,0,0,0,0,0,6
ASV2306,0,0,0,0,0,8
ASV2307,0,0,0,0,0,0
ASV2309,0,0,0,0,0,0
ASV2310,0,0,0,0,0,0
ASV2313,0,0,0,0,0,0
ASV2314,0,0,0,0,0,0
ASV2315,0,0,0,0,0,0
ASV2319,0,4,0,0,0,0
ASV2325,0,3,0,0,0,0
ASV2329,0,6,0,0,0,0
ASV2333,0,2,0,0,0,0
ASV2334,6,0,0,0,0,0
ASV2335,0,0,0,8,0,0
ASV2336,0,0,0,8,0,0
ASV2339,0,0,10,0,0,0
ASV2341,0,0,7,0,0,0
ASV2342,0,0,5,0,0,0
ASV2343,0,0,8,0,0,0
ASV2348,0,0,8,0,0,0
ASV2350,0,0,9,0,0,0
ASV2351,0,0,8,0,0,0
ASV2352,0,0,5,0,0,0
ASV2355,0,0,8,0,0,0
ASV2358,0,0,8,0,0,0
ASV2364,0,0,8,0,0,0
ASV2365,0,0,8,0,0,0
ASV2368,0,0,10,0,0,0
ASV2369,0,0,8,0,0,0
ASV2371,0,0,7,0,0,0
ASV2376,0,0,8,0,0,0
ASV2382,0,0,3,0,5,0
ASV2383,0,0,0,0,0,0
ASV2385,0,0,0,0,0,0
ASV2386,0,0,0,0,0,0
ASV2387,0,0,0,0,0,0
ASV2388,0,0,0,0,4,0
ASV2390,0,0,0,0,8,0
ASV2392,0,0,0,0,5,0
ASV2393,0,0,0,0,7,0
ASV2396,0,0,0,0,0,0
ASV2398,0,0,0,0,0,10
ASV2399,0,0,0,0,0,8
ASV2400,0,0,0,0,0,7
ASV2401,0,0,0,0,0,10
ASV2403,0,0,0,0,0,0
ASV2405,0,0,0,0,0,0
ASV2408,0,0,0,0,0,0
ASV2409,0,0,0,0,0,0
ASV2410,0,0,0,0,0,0
ASV2415,0,5,0,0,0,0
ASV2416,0,3,0,0,0,0
ASV2417,0,3,0,0,0,0
ASV2418,0,2,0,0,0,0
ASV2419,0,4,0,0,0,0
ASV2421,0,4,0,0,0,0
ASV2422,0,5,0,0,0,0
ASV2423,0,5,0,0,0,0
ASV2429,8,0,0,0,0,0
ASV2430,3,0,0,0,0,0
ASV2431,0,0,0,8,0,0
ASV2434,0,0,6,0,0,0
ASV2437,0,0,7,0,0,0
ASV2438,0,0,11,0,0,0
ASV2440,0,0,3,0,0,0
ASV2442,0,0,8,0,0,0
ASV2445,0,0,6,0,0,0
ASV2450,0,0,6,0,0,0
ASV2452,0,0,8,0,0,0
ASV2453,0,0,7,0,0,0
ASV2455,0,0,7,0,0,0
ASV2466,0,0,6,0,0,0
ASV2479,0,0,11,0,0,0
ASV2481,0,0,0,0,0,0
ASV2483,0,0,0,0,0,0
ASV2486,0,0,0,0,0,0
ASV2489,0,0,0,0,5,0
ASV2493,0,0,0,0,7,0
ASV2494,0,0,0,0,7,0
ASV2495,0,0,0,0,7,0
ASV2496,0,0,0,0,6,0
ASV2499,0,0,0,0,0,0
ASV2501,0,0,0,0,0,0
ASV2502,0,0,0,0,0,0
ASV2503,0,0,0,0,0,0
ASV2505,0,0,0,0,0,10
ASV2506,0,0,0,0,0,9
ASV2507,0,0,0,0,0,5
ASV2511,0,0,0,0,0,0
ASV2512,0,0,0,0,0,0
ASV2516,0,0,0,0,0,0
ASV2519,0,4,0,0,0,0
ASV2520,0,4,0,0,0,0
ASV2521,0,5,0,0,0,0
ASV2522,0,5,0,0,0,0
ASV2526,0,5,0,0,0,0
ASV2528,0,5,0,0,0,0
ASV2534,4,0,0,0,0,0
ASV2537,5,0,0,0,0,0
ASV2540,6,0,0,0,0,0
ASV2543,0,0,0,6,0,0
ASV2544,0,0,0,6,0,0
ASV2545,0,0,6,0,0,0
ASV2546,0,0,7,0,0,0
ASV2547,0,0,8,0,0,0
ASV2556,0,0,7,0,0,0
ASV2559,0,0,8,0,0,0
ASV2565,0,0,6,0,0,0
ASV2566,0,0,5,0,0,0
ASV2567,0,0,9,0,0,0
ASV2568,0,0,5,0,0,0
ASV2569,0,0,7,0,0,0
ASV2573,0,0,5,0,0,0
ASV2576,0,0,6,0,0,0
ASV2582,0,0,7,0,0,0
ASV2583,0,0,8,0,0,0
ASV2585,0,0,4,0,0,0
ASV2588,0,0,7,0,0,0
ASV2589,0,0,0,0,0,0
ASV2590,0,0,0,0,0,0
ASV2591,0,0,0,0,0,0
ASV2592,0,0,0,0,0,0
ASV2593,0,0,0,0,0,0
ASV2594,0,0,0,0,2,0
ASV2596,0,0,0,0,5,0
ASV2597,0,0,0,0,5,0
ASV2598,0,0,0,0,5,0
ASV2600,0,0,0,0,6,0
ASV2602,0,0,0,0,0,0
ASV2606,0,0,0,0,0,6
ASV2607,0,0,0,0,0,10
ASV2608,0,0,0,0,0,3
ASV2616,0,0,0,0,0,0
ASV2623,0,0,0,0,0,0
ASV2626,0,0,0,0,0,0
ASV2630,0,2,0,0,0,0
ASV2632,0,4,0,0,0,0
ASV2634,0,5,0,0,0,0
ASV2636,0,7,0,0,0,0
ASV2637,0,2,0,0,0,0
ASV2638,0,3,0,0,0,0
ASV2645,0,5,0,0,0,0
ASV2649,4,0,0,0,0,0
ASV2650,6,0,0,0,0,0
ASV2656,0,0,0,4,0,0
ASV2657,0,0,0,5,0,0
ASV2659,0,0,0,3,0,0
ASV2660,0,0,0,5,0,0
ASV2665,0,0,6,0,0,0
ASV2668,0,0,7,0,0,0
ASV2672,0,0,5,0,0,0
ASV2678,0,0,1,0,0,0
ASV2679,0,0,6,0,0,0
ASV2680,0,0,6,0,0,0
ASV2681,0,0,5,0,0,0
ASV2685,0,0,5,0,0,0
ASV2686,0,0,4,0,0,0
ASV2688,0,0,7,0,0,0
ASV2689,0,0,7,0,0,0
ASV2692,0,0,6,0,0,0
ASV2694,0,0,8,0,0,0
ASV2696,0,0,4,0,0,0
ASV2700,0,0,6,0,0,0
ASV2702,0,0,5,0,0,0
ASV2710,0,0,4,0,0,0
ASV2711,0,0,7,0,0,0
ASV2715,0,0,9,0,0,0
ASV2716,0,0,5,0,0,0
ASV2717,0,0,3,0,0,0
ASV2718,0,0,6,0,0,0
ASV2719,0,0,2,0,0,0
ASV2721,0,0,0,0,0,0
ASV2722,0,0,0,0,0,0
ASV2726,0,0,0,0,5,0
ASV2729,0,0,0,0,2,0
ASV2731,0,0,0,0,5,0
ASV2734,0,0,0,0,0,0
ASV2736,0,0,0,0,0,0
ASV2737,0,0,0,0,0,0
ASV2740,0,0,0,0,0,0
ASV2742,0,0,0,0,0,0
ASV2743,0,0,0,0,0,6
ASV2744,0,0,0,0,0,6
ASV2747,0,0,0,0,0,7
ASV2748,0,0,0,0,0,4
ASV2749,0,0,0,0,0,5
ASV2758,0,0,0,0,0,0
ASV2760,0,0,0,0,0,0
ASV2761,0,0,0,0,0,0
ASV2764,0,0,0,0,0,0
ASV2765,0,0,0,0,0,0
ASV2766,0,0,0,0,0,0
ASV2767,0,0,0,0,0,0
ASV2768,0,4,0,0,0,0
ASV2771,0,4,0,0,0,0
ASV2772,0,4,0,0,0,0
ASV2773,0,5,0,0,0,0
ASV2776,0,5,0,0,0,0
ASV2777,0,4,0,0,0,0
ASV2778,0,6,0,0,0,0
ASV2780,0,4,0,0,0,0
ASV2781,0,6,0,0,0,0
ASV2785,5,0,0,0,0,0
ASV2786,4,0,0,0,0,0
ASV2789,0,0,0,4,0,0
ASV2791,0,0,0,3,0,0
ASV2794,0,0,3,0,0,0
ASV2806,0,0,7,0,0,0
ASV2810,0,0,5,0,0,0
ASV2811,0,0,5,0,0,0
ASV2812,0,0,5,0,0,0
ASV2814,0,0,4,0,0,0
ASV2817,0,0,2,0,0,0
ASV2821,0,0,9,0,0,0
ASV2834,0,0,4,0,0,0
ASV2835,0,0,3,0,0,0
ASV2837,0,0,0,0,0,0
ASV2841,0,0,0,0,0,0
ASV2851,0,0,0,0,1,5
ASV2853,0,0,0,0,0,0
ASV2854,0,0,0,0,0,0
ASV2855,0,0,0,0,0,0
ASV2856,0,0,0,0,0,0
ASV2858,0,0,0,0,0,5
ASV2860,0,0,0,0,0,7
ASV2862,0,0,0,0,0,6
ASV2868,0,0,0,0,0,0
ASV2873,0,0,0,0,0,0
ASV2875,0,0,0,0,0,0
ASV2876,0,0,0,0,0,0
ASV2878,0,0,0,0,0,0
ASV2879,0,0,0,0,0,0
ASV2880,0,0,0,0,0,0
ASV2881,0,0,0,0,0,0
ASV2882,0,0,0,0,0,0
ASV2889,0,4,0,0,0,0
ASV2897,0,3,0,0,0,0
ASV2899,0,5,0,0,0,0
ASV2901,0,2,0,0,0,0
ASV2902,0,2,0,0,0,0
ASV2907,0,4,0,0,0,0
ASV2909,0,5,0,0,0,0
ASV2911,0,6,0,0,0,0
ASV2912,0,5,0,0,0,0
ASV2915,0,1,0,0,0,0
ASV2921,0,4,0,0,0,0
ASV2922,4,0,0,0,0,0
ASV2924,3,0,0,0,0,0
ASV2928,0,0,0,5,0,0
ASV2930,0,0,0,6,0,0
ASV2932,0,0,0,7,0,0
ASV2933,0,0,0,3,0,0
ASV2935,0,0,6,0,0,0
ASV2941,0,0,6,0,0,0
ASV2946,0,0,7,0,0,0
ASV2954,0,0,7,0,0,0
ASV2962,0,0,3,0,0,0
ASV2965,0,0,4,0,0,0
ASV2969,0,0,7,0,0,0
ASV2975,0,0,5,0,0,0
ASV2978,0,0,5,0,0,0
ASV2983,0,0,2,0,0,0
ASV2984,0,0,5,0,0,0
ASV2987,0,0,0,0,0,0
ASV2988,0,0,0,0,0,0
ASV2989,0,0,0,0,0,0
ASV2990,0,0,0,0,0,0
ASV2992,0,0,0,0,0,0
ASV2996,0,0,0,0,0,0
ASV2999,0,0,0,0,0,0
ASV3000,0,0,0,0,0,0
ASV3001,0,0,0,0,5,0
ASV3005,0,0,0,0,3,0
ASV3009,0,0,0,0,4,0
ASV3010,0,0,0,0,5,0
ASV3013,0,0,0,0,4,0
ASV3014,0,0,0,0,4,0
ASV3018,0,0,0,0,0,0
ASV3020,0,0,0,0,0,0
ASV3021,0,0,0,0,0,0
ASV3022,0,0,0,0,0,0
ASV3023,0,0,0,0,0,0
ASV3025,0,0,0,0,0,0
ASV3029,0,0,0,0,0,6
ASV3030,0,0,0,0,0,6
ASV3031,0,0,0,0,0,6
ASV3033,0,0,0,0,0,5
ASV3036,0,0,0,0,0,0
ASV3037,0,0,0,0,0,0
ASV3039,0,0,0,0,0,0
ASV3042,0,0,0,0,0,0
ASV3044,0,0,0,0,0,0
ASV3045,0,0,0,0,0,0
ASV3046,0,0,0,0,0,0
ASV3049,0,0,0,0,0,0
ASV3053,0,0,0,0,0,0
ASV3054,0,0,0,0,0,0
ASV3055,0,0,0,0,0,0
ASV3057,0,6,0,0,0,0
ASV3059,0,2,0,0,0,0
ASV3062,0,2,0,0,0,0
ASV3063,0,3,0,0,0,0
ASV3064,0,3,0,0,0,0
ASV3067,0,5,0,0,0,0
ASV3068,0,4,0,0,0,0
ASV3071,0,4,0,0,0,0
ASV3077,0,2,0,0,0,0
ASV3081,1,0,0,1,0,0
ASV3082,0,0,0,3,0,0
ASV3087,0,0,0,3,0,0
ASV3088,0,0,0,2,0,0
ASV3095,0,0,5,0,0,0
ASV3100,0,0,3,0,0,0
ASV3105,0,0,2,0,0,0
ASV3110,0,0,4,0,0,0
ASV3112,0,0,3,0,0,0
ASV3113,0,0,6,0,0,0
ASV3115,0,0,3,0,0,0
ASV3118,0,0,1,0,0,0
ASV3120,0,0,5,0,0,0
ASV3121,0,0,4,0,0,0
ASV3122,0,0,4,0,0,0
ASV3124,0,0,5,0,0,0
ASV3126,0,0,5,0,0,0
ASV3130,0,0,3,0,0,0
ASV3135,0,0,6,0,0,0
ASV3139,0,0,5,0,0,0
ASV3143,0,0,1,0,0,0
ASV3144,0,0,3,0,0,0
ASV3145,0,0,4,0,0,0
ASV3150,0,0,5,0,0,0
ASV3151,0,0,3,0,0,0
ASV3166,0,0,0,0,0,0
ASV3169,0,0,0,0,0,0
ASV3172,0,0,0,0,4,0
ASV3173,0,0,0,0,4,0
ASV3176,0,0,0,0,3,0
ASV3179,0,0,0,0,5,0
ASV3180,0,0,0,0,5,0
ASV3181,0,0,0,0,3,0
ASV3183,0,0,0,0,0,0
ASV3187,0,0,0,0,0,0
ASV3193,0,0,0,0,0,3
ASV3196,0,0,0,0,0,5
ASV3197,0,0,0,0,0,3
ASV3199,0,0,0,0,0,4
ASV3201,0,0,0,0,0,5
ASV3203,0,0,0,0,0,5
ASV3205,0,0,0,0,0,4
ASV3206,0,0,0,0,0,0
ASV3216,0,0,0,0,0,0
ASV3219,0,0,0,0,0,0
ASV3223,0,0,0,0,0,0
ASV3224,0,0,0,0,0,0
ASV3228,0,0,0,0,0,0
ASV3229,0,0,0,0,0,0
ASV3230,0,0,0,0,0,0
ASV3232,0,0,0,0,0,0
ASV3236,0,4,0,0,0,0
ASV3240,0,2,0,0,0,0
ASV3241,0,3,0,0,0,0
ASV3244,0,2,0,0,0,0
ASV3246,0,3,0,0,0,0
ASV3248,0,2,0,0,0,0
ASV3249,0,2,0,0,0,0
ASV3250,0,3,0,0,0,0
ASV3254,0,3,0,0,0,0
ASV3264,0,2,0,0,0,0
ASV3265,3,0,0,0,0,0
ASV3267,3,0,0,0,0,0
ASV3270,0,0,0,1,0,0
ASV3273,0,0,0,2,0,0
ASV3275,0,0,0,4,0,0
ASV3278,0,0,0,4,0,0
ASV3279,0,0,0,1,0,0
ASV3281,0,0,6,0,0,0
ASV3282,0,0,5,0,0,0
ASV3283,0,0,4,0,0,0
ASV3286,0,0,2,0,0,0
ASV3287,0,0,3,0,0,0
ASV3291,0,0,5,0,0,0
ASV3310,0,0,3,0,0,0
ASV3316,0,0,3,0,0,0
ASV3317,0,0,3,0,0,0
ASV3318,0,0,2,0,0,0
ASV3325,0,0,3,0,0,0
ASV3328,0,0,4,0,0,0
ASV3332,0,0,3,0,0,0
ASV3338,0,0,4,0,0,0
ASV3340,0,0,2,0,0,0
ASV3348,0,0,2,0,0,0
ASV3349,0,0,4,0,0,0
ASV3350,0,0,3,0,0,0
ASV3351,0,0,2,0,0,0
ASV3354,0,0,6,0,0,0
ASV3356,0,0,3,0,0,0
ASV3359,0,0,0,0,0,0
ASV3364,0,0,0,0,0,0
ASV3365,0,0,0,0,0,0
ASV3368,0,0,0,0,0,0
ASV3369,0,0,0,0,0,0
ASV3375,0,0,0,0,2,0
ASV3380,0,0,0,0,3,0
ASV3381,0,0,0,0,2,0
ASV3382,0,0,0,0,5,0
ASV3384,0,0,0,0,1,0
ASV3386,0,0,0,0,0,0
ASV3387,0,0,0,0,0,0
ASV3392,0,0,0,0,0,0
ASV3399,0,0,0,0,0,4
ASV3400,0,0,0,0,0,3
ASV3402,0,0,0,0,0,5
ASV3405,0,0,0,0,0,4
ASV3407,0,0,0,0,0,5
ASV3419,0,0,0,0,0,0
ASV3420,0,0,0,0,0,0
ASV3424,0,0,0,0,0,0
ASV3428,0,0,0,0,0,0
ASV3434,0,0,0,0,0,0
ASV3439,0,0,0,0,0,0
ASV3443,0,0,0,0,0,0
ASV3444,0,0,0,0,0,0
ASV3445,0,0,0,0,0,0
ASV3450,0,0,0,0,0,0
ASV3453,0,2,0,0,0,0
ASV3455,0,3,0,0,0,0
ASV3462,0,2,0,0,0,0
ASV3463,0,4,0,0,0,0
ASV3465,0,2,0,0,0,0
ASV3466,0,2,0,0,0,0
ASV3471,0,3,0,0,0,0
ASV3475,0,2,0,0,0,0
ASV3478,0,1,0,0,0,0
ASV3481,0,2,0,0,0,0
ASV3483,0,2,0,0,0,0
ASV3484,0,3,0,0,0,0
ASV3486,2,0,0,0,0,0
ASV3487,2,0,0,0,0,0
ASV3488,4,0,0,0,0,0
ASV3489,2,0,0,0,0,0
ASV3490,2,0,0,0,0,0
